Jitter(local),Jitter(local),Jitter (rap),"Jitter(local, absolute)",Jitter (rap),Jitter (ppq5),Jitter (ppq5),Jitter (ddp),Jitter (ddp),Shimmer (local),Shimmer (local),"Shimmer (local, db)",Shimmer (apq3),Shimmer (apq3),Shimmer (apq5),Shimmer (apq5),Shimmer (apq11),Shimmer (apq11),Shimmer (dda),Shimmer (dda),AC,NDH,HTM,Median Pitch,Mean Pitch,Standard deviation,Minimum pitch,Maximum pitch,Number of pulses,Number of periods,Mean period,Standard deviation of period,Fraction of locally unvoiced frames,Fraction of locally unvoiced frames,Number of voice breaks,Degree of voice breaks,Degree of voice breaks,status
0.0247300,2.473,0.011880,1.83075000E-04,1.188,0.01352,1.352,0.03563,3.563,0.13467,13.467,1.215,0.06117,6.117,0.11419,11.419,0.12587,12.587,0.1835,18.35,0.839964,0.224173,8.194,126.694,136.555,35.128,112.843,243.697,60,56,0.007401779,0.001444148,0.10417,10.417,2,0.12204,12.204,0
0.0150400,1.504,0.006360,1.26624000E-04,0.636,0.00702,0.702,0.01908,1.908,0.11673,11.673,1.099,0.06175,6.175,0.0722,7.22,0.12125,12.125,0.18525,18.525,0.885457,0.166392,11.007,113.106,118.535,12.189,108.178,168.712,50,49,0.008419746,0.00086255,0.25862,25.862,0,0,0,0
0.0042400,0.424,0.002250,2.13070000E-05,0.225,0.00246,0.246,0.00676,0.676,0.03299,3.299,0.3,0.01807,1.807,0.01868,1.868,0.02248,2.248,0.05421,5.421,0.981712,0.023621,20.154,198.884,198.873,3.526,172.828,222.645,575,574,0.005028984,0.000099632,0.05863,5.863,0,0,0,0
0.0028100,0.281,0.001440,1.34650000E-05,0.144,0.00169,0.169,0.00431,0.431,0.02468,2.468,0.222,0.0124,1.24,0.0155,1.55,0.01981,1.981,0.03721,3.721,0.99349,0.006656,23.049,209.322,209.015,2.832,197.047,216.409,351,350,0.004784573,0.000067184,0.0452,4.52,0,0,0,0
0.0058900,0.589,0.002670,2.40990000E-05,0.267,0.00284,0.284,0.00802,0.802,0.02171,2.171,0.223,0.01089,1.089,0.01281,1.281,0.0151,1.51,0.03268,3.268,0.984343,0.021734,25.526,244.353,244.455,11.771,182.338,325.324,497,495,0.004089033,0.000211144,0.05607,5.607,0,0,0,0
0.0293100,2.931,0.016070,1.57967000E-04,1.607,0.00876,0.876,0.04822,4.822,0.07811,7.811,0.717,0.03741,3.741,0.04497,4.497,0.05691,5.691,0.11224,11.224,0.905208,0.142708,13.078,179.872,186.367,15.164,175.608,227.658,45,44,0.005390213,0.000406234,0.13793,13.793,0,0,0,0
0.0170700,1.707,0.008080,9.15600000E-05,0.808,0.0089,0.89,0.02424,2.424,0.07836,7.836,0.745,0.02785,2.785,0.03725,3.725,0.05961,5.961,0.08355,8.355,0.944391,0.06839,13.902,184.495,184.253,4.752,178.205,192.77,32,31,0.005364601,0.000317035,0.51429,51.429,0,0,0,0
0.0107700,1.077,0.005620,5.78940000E-05,0.562,0.00567,0.567,0.01686,1.686,0.07017,7.017,0.646,0.03171,3.171,0.04896,4.896,0.07518,7.518,0.09513,9.513,0.925105,0.092673,13.163,185.543,174.251,30.636,87.78,199.606,26,24,0.005373914,0.000107413,0.70588,70.588,1,0.03439,3.439,0
0.0236100,2.361,0.013430,1.30544000E-04,1.343,0.01412,1.412,0.04029,4.029,0.09095,9.095,0.901,0.04266,4.266,0.0546,5.46,0.06776,6.776,0.12799,12.799,0.872874,0.199013,11.597,179.738,180.933,11.647,163.59,218.174,43,42,0.005529796,0.000368557,0.6129,61.29,0,0,0,0
0.0104900,1.049,0.005090,6.26160000E-05,0.509,0.00416,0.416,0.01526,1.526,0.06656,6.656,0.574,0.03312,3.312,0.0357,3.57,0.04488,4.488,0.09937,9.937,0.917717,0.103602,12.087,178.101,158.025,36.884,79.912,191.204,34,32,0.005968273,0.001294464,0.40476,40.476,1,0.04324,4.324,0
0.0163800,1.638,0.007330,9.15070000E-05,0.733,0.0074,0.74,0.02198,2.198,0.09676,9.676,0.9,0.04858,4.858,0.06082,6.082,0.09206,9.206,0.14573,14.573,0.899087,0.125694,10.687,176.444,179.319,11.043,158.806,209.663,64,62,0.005585322,0.000369283,0.45588,45.588,1,0.25131,25.131,0
0.0232500,2.325,0.010100,1.30933000E-04,1.01,0.01316,1.316,0.03031,3.031,0.11346,11.346,1.059,0.05484,5.484,0.06512,6.512,0.12038,12.038,0.16453,16.453,0.874964,0.183207,10.642,173.945,177.602,14.986,156.447,210.041,65,63,0.00563067,0.000471989,0.21739,21.739,1,0.09593,9.593,0
0.0358500,3.585,0.017140,2.03342000E-04,1.714,0.0122,1.22,0.05141,5.141,0.12731,12.731,1.118,0.05979,5.979,0.08312,8.312,0.103,10.3,0.17938,17.938,0.843273,0.226325,9.059,173.692,175.658,11.862,162.669,209.582,38,35,0.005671794,0.000519953,0.47826,47.826,1,0.27173,27.173,0
0.0351200,3.512,0.017720,1.84804000E-04,1.772,0.01837,1.837,0.05315,5.315,0.15586,15.586,1.565,0.07427,7.427,0.10943,10.943,0.19376,19.376,0.22282,22.282,0.835538,0.220521,7.972,195.038,192.411,20.783,147.437,221.178,62,60,0.005262161,0.000718277,0.2381,23.81,1,0.04869,4.869,0
0.0460100,4.601,0.024440,2.51049000E-04,2.444,0.02208,2.208,0.07331,7.331,0.17537,17.537,1.719,0.09067,9.067,0.09758,9.758,0.13883,13.883,0.272,27.2,0.857865,0.199592,9.064,183.581,185.729,20.102,153.047,233.338,33,32,0.005456544,0.000572705,0.26923,26.923,0,0,0,0
0.0305200,3.052,0.012210,1.31686000E-04,1.221,0.01187,1.187,0.03663,3.663,0.12722,12.722,1.059,0.04443,4.443,0.06923,6.923,0.11258,11.258,0.1333,13.33,0.856683,0.206469,9.798,216.379,235.09,72.936,140.082,452.533,168,157,0.004315366,0.001186472,0.36842,36.842,6,0.44193,44.193,0
0.0183500,1.835,0.006820,8.61040000E-05,0.682,0.00965,0.965,0.02046,2.046,0.09147,9.147,1.049,0.03214,3.214,0.05215,5.215,0.11019,11.019,0.09642,9.642,0.865091,0.227414,11.282,204.647,209.006,41.972,90.826,292.119,209,204,0.004693092,0.000928088,0.10909,10.909,2,0.10421,10.421,0
0.0212800,2.128,0.008160,9.08160000E-05,0.816,0.00985,0.985,0.02447,2.447,0.09325,9.325,0.906,0.03404,3.404,0.05127,5.127,0.10683,10.683,0.10212,10.212,0.897007,0.13108,11.506,223.879,235.497,32.66,197.086,307.858,154,150,0.004266901,0.000593666,0.40678,40.678,2,0.41711,41.711,0
0.0299800,2.998,0.012840,1.29109000E-04,1.284,0.01403,1.403,0.03851,3.851,0.13309,13.309,1.332,0.04402,4.402,0.07414,7.414,0.13614,13.614,0.13206,13.206,0.83952,0.226461,9.178,224.473,234.837,34.62,174.041,307.719,174,163,0.004305958,0.000629999,0.43056,43.056,5,0.31782,31.782,0
0.0431200,4.312,0.018220,1.82820000E-04,1.822,0.02004,2.004,0.05466,5.466,0.13348,13.348,1.277,0.04177,4.177,0.07875,7.875,0.16787,16.787,0.1253,12.53,0.816004,0.263043,7.99,226.668,239.073,32.946,190.49,307.207,62,59,0.004239739,0.000605868,0.21622,21.622,1,0.13998,13.998,0
0.0124200,1.242,0.004440,5.50940000E-05,0.444,0.00501,0.501,0.01331,1.331,0.05773,5.773,0.612,0.02165,2.165,0.03168,3.168,0.0559,5.59,0.06494,6.494,0.942092,0.06799,15.692,217.884,224.905,20.8,209.089,289.624,89,88,0.004437273,0.000393946,0.04762,4.762,0,0,0,0
0.0267300,2.673,0.012110,1.17721000E-04,1.211,0.01628,1.628,0.03634,3.634,0.09258,9.258,1.125,0.03482,3.482,0.05362,5.362,0.11259,11.259,0.10447,10.447,0.874757,0.189101,11.514,223.193,226.175,20.469,201.673,272.156,110,108,0.004404694,0.000433897,0.11111,11.111,1,0.08435,8.435,0
0.0137500,1.375,0.004530,6.15520000E-05,0.453,0.0062,0.62,0.01359,1.359,0.10342,10.342,1.004,0.0376,3.76,0.06414,6.414,0.09473,9.473,0.11281,11.281,0.883629,0.16516,11.386,213.245,221.65,27.672,194.207,286.687,100,96,0.004475071,0.000541704,0,0,0,0,0,0
0.0234600,2.346,0.008630,1.02068000E-04,0.863,0.01147,1.147,0.02589,2.589,0.13162,13.162,1.223,0.05465,5.465,0.08478,8.478,0.11995,11.995,0.16394,16.394,0.88042,0.15624,10.376,211.158,230.15,37.286,194.21,308.096,93,91,0.004351247,0.000658806,0.33333,33.333,1,0.14907,14.907,0
0.0179500,1.795,0.007870,7.50430000E-05,0.787,0.00671,0.671,0.0236,2.36,0.09891,9.891,1.036,0.03336,3.336,0.05593,5.593,0.12474,12.474,0.10009,10.009,0.915677,0.101538,11.962,244.359,239.036,40.153,193.228,307.003,78,76,0.004180308,0.000696995,0.32609,32.609,1,0.29227,29.227,0
0.0171300,1.713,0.006240,6.83990000E-05,0.624,0.00833,0.833,0.01872,1.872,0.06586,6.586,0.652,0.03031,3.031,0.04422,4.422,0.07513,7.513,0.09093,9.093,0.915414,0.106785,12.652,231.192,250.044,50.028,199.386,339.21,82,81,0.003992625,0.000786192,0,0,0,0,0,0
0.0173900,1.739,0.007450,7.23780000E-05,0.745,0.00844,0.844,0.02236,2.236,0.14745,14.745,1.342,0.05438,5.438,0.07894,7.894,0.13413,13.413,0.16313,16.313,0.886358,0.144694,10.572,228.008,241.954,45.956,189.482,321.52,93,91,0.004162914,0.000756328,0.18519,18.519,1,0.11844,11.844,0
0.0143300,1.433,0.006120,7.21860000E-05,0.612,0.00679,0.679,0.01837,1.837,0.08168,8.168,0.814,0.03425,3.425,0.04951,4.951,0.07393,7.393,0.10274,10.274,0.941518,0.075737,15.099,199.305,199.062,20.164,153.475,254.938,68,67,0.005036427,0.000552374,0.2093,20.93,0,0,0,0
0.0037600,0.376,0.001850,1.58560000E-05,0.185,0.00196,0.196,0.00555,0.555,0.028,2.8,0.257,0.01526,1.526,0.01696,1.696,0.02047,2.047,0.04577,4.577,0.988399,0.011848,20.388,233.7,236.866,10.528,222.194,257.517,234,233,0.004222568,0.000185569,0,0,0,0,0,0
0.0020800,0.208,0.000840,9.23500000E-06,0.084,0.00097,0.097,0.00252,0.252,0.0272,2.72,0.239,0.01552,1.552,0.01663,1.663,0.02025,2.025,0.04656,4.656,0.995539,0.00464,25.979,223.966,225.13,6.419,211.287,234.903,162,161,0.004443807,0.000128792,0,0,0,0,0,0
0.0150800,1.508,0.008810,6.22830000E-05,0.881,0.00903,0.903,0.02644,2.644,0.14475,14.475,1.399,0.07545,7.545,0.09224,9.224,0.09197,9.197,0.22635,22.635,0.832633,0.226977,9.076,240.482,242.031,9.853,225.589,258.237,148,147,0.004129626,0.000175093,0,0,0,0,0,0
0.0239900,2.399,0.010280,1.00506000E-04,1.028,0.00895,0.895,0.03084,3.084,0.0497,4.97,0.606,0.0152,1.52,0.02335,2.335,0.04097,4.097,0.0456,4.56,0.892391,0.17247,14.244,228.127,241.824,63.71,193.101,454.109,66,61,0.004189875,0.000855022,0.27778,27.778,2,0.11842,11.842,0
0.0195000,1.95,0.006600,9.42580000E-05,0.66,0.00674,0.674,0.01981,1.981,0.05987,5.987,0.655,0.0151,1.51,0.02474,2.474,0.046,4.6,0.04531,4.531,0.92836,0.107355,15.07,205.834,208.733,19.397,164.096,237.436,100,98,0.004834922,0.000570724,0.13793,13.793,1,0.16165,16.165,0
0.0327200,3.272,0.015900,1.33318000E-04,1.59,0.0198,1.98,0.04771,4.771,0.06057,6.057,0.798,0.02361,2.361,0.03171,3.171,0.064,6.4,0.07084,7.084,0.885387,0.166882,13.339,232.515,242.585,64.431,185.386,496.672,84,82,0.004074622,0.000949807,0.35088,35.088,1,0.27331,27.331,0
0.0144200,1.442,0.004830,6.82440000E-05,0.483,0.00513,0.513,0.01448,1.448,0.04352,4.352,0.485,0.01951,1.951,0.01837,1.837,0.01801,1.801,0.05853,5.853,0.928889,0.104078,15.949,216.286,210.605,14.184,173.715,222.467,62,61,0.004733641,0.000374761,0.44643,44.643,0,0,0,0
0.0101000,1.01,0.002330,4.86930000E-05,0.233,0.00295,0.295,0.00698,0.698,0.04616,4.616,0.467,0.01998,1.998,0.02624,2.624,0.02902,2.902,0.05994,5.994,0.948956,0.070474,17.244,212.584,208.129,14.093,159.537,219.945,58,57,0.004819098,0.000402903,0.4717,47.17,0,0,0,0
0.0140000,1.4,0.005680,7.35720000E-05,0.568,0.00631,0.631,0.01704,1.704,0.13607,13.607,1.24,0.06312,6.312,0.06391,6.391,0.10965,10.965,0.18937,18.937,0.92585,0.098167,13.062,186.489,191.357,17.462,151.471,222.32,89,87,0.005253877,0.000502774,0.21667,21.667,1,0.23084,23.084,0
0.0130600,1.306,0.004910,6.97690000E-05,0.491,0.00565,0.565,0.01472,1.472,0.07261,7.261,0.794,0.01815,1.815,0.02702,2.702,0.0542,5.42,0.05444,5.444,0.957024,0.048744,15.695,184.614,187.199,18.291,143.534,222.751,94,92,0.005344081,0.000544453,0.28986,28.986,1,0.25941,25.941,0
0.0136500,1.365,0.004130,5.86670000E-05,0.413,0.00445,0.445,0.0124,1.24,0.07939,7.939,0.818,0.02363,2.363,0.03763,3.763,0.06708,6.708,0.07089,7.089,0.928922,0.103127,14.394,229.431,234.377,36.209,181.707,297.585,95,93,0.004298769,0.000709021,0.51111,51.111,1,0.12326,12.326,0
0.0106900,1.069,0.003350,4.35870000E-05,0.335,0.00381,0.381,0.01005,1.005,0.08777,8.777,0.726,0.03891,3.891,0.04474,4.474,0.04529,4.529,0.11673,11.673,0.908133,0.141869,14.013,244.398,245.478,42.856,189.344,309.277,89,87,0.004078024,0.000701093,0.375,37.5,1,0.21168,21.168,0
0.0101000,1.01,0.002010,4.87800000E-05,0.201,0.00217,0.217,0.00603,0.603,0.07729,7.729,0.863,0.02242,2.242,0.03985,3.985,0.09939,9.939,0.06726,6.726,0.967178,0.03464,16.855,219.366,207.616,26.564,156.962,231.522,52,51,0.004828186,0.000676082,0,0,0,0,0,0
0.0136400,1.364,0.005130,5.12170000E-05,0.513,0.00475,0.475,0.01539,1.539,0.07124,7.124,0.679,0.02554,2.554,0.03381,3.381,0.05115,5.115,0.07661,7.661,0.913468,0.117184,13.292,252.09,267.206,55.9,165.28,358.707,324,318,0.003755386,0.00081578,0.50763,50.763,5,0.48157,48.157,0
0.0117900,1.179,0.003740,5.14460000E-05,0.374,0.00384,0.384,0.01123,1.123,0.06581,6.581,0.71,0.02382,2.382,0.03152,3.152,0.06548,6.548,0.07147,7.147,0.93969,0.073674,15.078,218.919,229.785,36.605,145.601,315.902,286,283,0.004363169,0.000697113,0.11806,11.806,2,0.14094,14.094,0
0.0139200,1.392,0.004370,5.98280000E-05,0.437,0.0048,0.48,0.0131,1.31,0.06627,6.627,0.71,0.02571,2.571,0.03526,3.526,0.06321,6.321,0.07713,7.713,0.927239,0.100403,14.057,224.039,234.976,34.788,144.23,319.705,236,231,0.00429669,0.000660781,0.3625,36.25,2,0.27673,27.673,0
0.0219500,2.195,0.009890,9.57290000E-05,0.989,0.0113,1.13,0.02966,2.966,0.111,11.1,1.029,0.0425,4.25,0.05303,5.303,0.08649,8.649,0.12751,12.751,0.895849,0.144705,12.72,214.537,230.859,64.197,122.286,497.861,260,253,0.004360899,0.001015812,0.28571,28.571,5,0.32604,32.604,0
0.0251900,2.519,0.008240,9.69100000E-05,0.824,0.00941,0.941,0.02471,2.471,0.11938,11.938,1.12,0.04785,4.785,0.06727,6.727,0.08748,8.748,0.14356,14.356,0.872545,0.165368,9.678,255.188,261.013,49.469,191.679,334.779,70,67,0.003847524,0.000751112,0.36735,36.735,1,0.11438,11.438,0
0.0098700,0.987,0.003330,4.15600000E-05,0.333,0.00321,0.321,0.00999,0.999,0.09035,9.035,0.881,0.03499,3.499,0.04579,4.579,0.08637,8.637,0.10497,10.497,0.94683,0.06549,15.697,225.809,240.111,32.146,209.727,311.2,118,117,0.004211489,0.000614649,0.19355,19.355,0,0,0,0
0.0128400,1.284,0.004870,5.43350000E-05,0.487,0.00508,0.508,0.01461,1.461,0.10171,10.171,0.985,0.03933,3.933,0.04544,4.544,0.08348,8.348,0.118,11.8,0.927363,0.095545,13.379,221.749,235.014,27.628,202.165,297.777,106,102,0.004230267,0.000491787,0.19643,19.643,1,0.19602,19.602,0
0.0099300,0.993,0.004510,4.36780000E-05,0.451,0.00507,0.507,0.01352,1.352,0.06611,6.611,0.74,0.02714,2.714,0.03304,3.304,0.05317,5.317,0.08143,8.143,0.917053,0.140628,14.179,208.758,228.006,32.455,190.529,293.661,135,133,0.004398027,0.000615334,0,0,0,0,0,0
0.0211600,2.116,0.009590,9.18480000E-05,0.959,0.0112,1.12,0.02878,2.878,0.07763,7.763,0.975,0.02409,2.409,0.0357,3.57,0.06782,6.782,0.07226,7.226,0.904089,0.12975,12.955,212.35,230.792,43.158,185.824,335.439,123,121,0.004339832,0.000783971,0.25352,25.352,1,0.05915,5.915,0
0.0128600,1.286,0.004510,5.26820000E-05,0.451,0.00465,0.465,0.01353,1.353,0.06316,6.316,0.686,0.02142,2.142,0.02667,2.667,0.05547,5.547,0.06426,6.426,0.938986,0.074987,13.961,247.463,244.478,50.985,184.811,329.559,85,83,0.004097766,0.000884358,0.43333,43.333,1,0.3384,33.84,0
0.0113900,1.139,0.004340,4.44830000E-05,0.434,0.00534,0.534,0.01303,1.303,0.06937,6.937,0.783,0.0219,2.19,0.03963,3.963,0.08424,8.424,0.06569,6.569,0.952525,0.061242,17.062,229.162,256.126,39.484,216.839,322.278,142,141,0.003906656,0.000585381,0.25926,25.926,0,0,0,0
0.0125000,1.25,0.003840,5.13560000E-05,0.384,0.00597,0.597,0.01152,1.152,0.06342,6.342,0.653,0.02456,2.456,0.03364,3.364,0.06043,6.043,0.07369,7.369,0.941197,0.066409,14.33,233.293,244.512,54.247,143.418,336.776,182,181,0.00410718,0.000983461,0.02632,2.632,0,0,0,0
0.0074200,0.742,0.001940,2.91700000E-05,0.194,0.00254,0.254,0.00582,0.582,0.04452,4.452,0.465,0.01626,1.626,0.02697,2.697,0.05338,5.338,0.04879,4.879,0.970719,0.031601,17.333,230.419,255.161,47.109,202.869,351.911,111,110,0.003930032,0.000678279,0.31746,31.746,0,0,0,0
0.0028900,0.289,0.001440,1.22040000E-05,0.144,0.00144,0.144,0.00431,0.431,0.02808,2.808,0.295,0.01551,1.551,0.01668,1.668,0.0185,1.85,0.04653,4.653,0.977422,0.03411,22.425,233.502,238.535,35.73,197.696,468.245,477,472,0.004226771,0.000410082,0.03349,3.349,0,0,0,0
0.0029100,0.291,0.001590,1.26540000E-05,0.159,0.00149,0.149,0.00476,0.476,0.02343,2.343,0.261,0.01204,1.204,0.01393,1.393,0.01673,1.673,0.03611,3.611,0.987571,0.014634,22.856,229.295,230.341,6.198,215.517,241.789,330,329,0.004341614,0.000118412,0.02041,2.041,0,0,0,0
0.0041000,0.41,0.002210,1.76070000E-05,0.221,0.00158,0.158,0.00663,0.663,0.03087,3.087,0.299,0.01653,1.653,0.01832,1.832,0.02044,2.044,0.04959,4.959,0.986064,0.017183,22.09,232.306,232.562,7.3,211.269,243.847,273,272,0.004298906,0.000139076,0.08397,8.397,0,0,0,0
0.0308800,3.088,0.016700,1.57650000E-04,1.67,0.01511,1.511,0.05009,5.009,0.09483,9.483,1.173,0.03834,3.834,0.05938,5.938,0.10465,10.465,0.11503,11.503,0.879223,0.156143,10.526,194.15,195.676,7.778,183.43,210.751,83,82,0.00510528,0.000273765,0.18519,18.519,0,0,0,0
0.0294000,2.94,0.016790,1.45978000E-04,1.679,0.01467,1.467,0.05037,5.037,0.08897,8.897,1.008,0.0363,3.63,0.05168,5.168,0.08826,8.826,0.10889,10.889,0.906152,0.120641,12.018,200.883,201.122,4.133,189.255,217.165,78,76,0.004965442,0.000195012,0.29825,29.825,1,0.22055,22.055,0
0.0366500,3.665,0.022210,1.83066000E-04,2.221,0.01947,1.947,0.06663,6.663,0.09303,9.303,1.076,0.03337,3.337,0.0486,4.86,0.10158,10.158,0.10011,10.011,0.84775,0.251336,10.878,199.442,198.833,3.674,193.142,208.93,46,45,0.004995231,0.000215715,0.51786,51.786,0,0,0,0
0.0050000,0.5,0.002090,2.71960000E-05,0.209,0.00147,0.147,0.00626,0.626,0.04709,4.709,0.521,0.01266,1.266,0.02036,2.036,0.03843,3.843,0.03797,3.797,0.940435,0.093561,16.343,185.098,183.96,3.548,175.125,187.172,39,38,0.005436353,0.000122236,0.30303,30.303,0,0,0,0
0.0320200,3.202,0.016070,1.37684000E-04,1.607,0.0135,1.35,0.04821,4.821,0.08516,8.516,1.071,0.03559,3.559,0.05425,5.425,0.08578,8.578,0.10677,10.677,0.830331,0.267712,9.102,183.742,234.742,102.665,171.507,454.343,78,73,0.004299282,0.001551237,0.5,50,2,0.22103,22.103,0
0.0128900,1.289,0.006230,7.31470000E-05,0.623,0.00686,0.686,0.0187,1.87,0.08825,8.825,0.985,0.04266,4.266,0.04489,4.489,0.06351,6.351,0.12797,12.797,0.903454,0.123778,10.987,173.326,175.453,10.164,161.583,194.589,86,84,0.005676887,0.000366616,0.35065,35.065,1,0.18749,18.749,0
0.0237900,2.379,0.012470,1.34108000E-04,1.247,0.01234,1.234,0.0374,3.74,0.12973,12.973,1.243,0.06222,6.222,0.08591,8.591,0.10524,10.524,0.18666,18.666,0.848221,0.232747,9.405,176.064,177.895,16.806,151.007,202.521,86,84,0.005636028,0.000572835,0.25,25,1,0.19291,19.291,0
0.0111600,1.116,0.005690,6.15240000E-05,0.569,0.00554,0.554,0.01708,1.708,0.1199,11.99,1.212,0.06208,6.208,0.07889,7.889,0.10829,10.829,0.18623,18.623,0.890118,0.141757,10.226,177.205,181.754,10.642,167.658,207.872,59,57,0.005510468,0.000319996,0.50725,50.725,1,0.2469,24.69,0
0.0124100,1.241,0.004630,6.69460000E-05,0.463,0.00534,0.534,0.0139,1.39,0.08983,8.983,0.941,0.03623,3.623,0.05338,5.338,0.08658,8.658,0.10868,10.868,0.913542,0.115447,12.23,188.081,185.888,23.11,155.352,217.602,60,58,0.005394572,0.0006935,0.42593,42.593,1,0.28961,28.961,0
0.0335300,3.353,0.013800,2.05844000E-04,1.38,0.00992,0.992,0.04141,4.141,0.09438,9.438,0.952,0.04092,4.092,0.05294,5.294,0.08991,8.991,0.12276,12.276,0.819506,0.260583,8.487,172.811,163.933,18.058,138.316,183.181,32,31,0.006140005,0.00071698,0.20833,20.833,0,0,0,0
0.0440700,4.407,0.020760,1.82860000E-04,2.076,0.02377,2.377,0.06229,6.229,0.11506,11.506,1.226,0.04686,4.686,0.06447,6.447,0.09374,9.374,0.14058,14.058,0.800637,0.30881,7.728,218.399,242.25,68.183,176.678,496.837,200,192,0.004149124,0.000919299,0.35878,35.878,4,0.34428,34.428,0
0.0117800,1.178,0.005280,5.47660000E-05,0.528,0.00697,0.697,0.01583,1.583,0.07296,7.296,0.751,0.03254,3.254,0.04538,4.538,0.07227,7.227,0.09761,9.761,0.935202,0.077107,13.185,214.228,215.224,18.739,183.164,255.559,267,264,0.0046472,0.000411589,0.08088,8.088,1,0.06224,6.224,0
0.0207400,2.074,0.009060,8.93060000E-05,0.906,0.00964,0.964,0.02717,2.717,0.08731,8.731,0.967,0.03724,3.724,0.05376,5.376,0.09283,9.283,0.11171,11.171,0.87128,0.195917,11.061,225.943,233.135,35.812,191.047,407.884,231,226,0.004305604,0.000556563,0.39506,39.506,3,0.3742,37.42,0
0.0325200,3.252,0.015830,1.46686000E-04,1.583,0.01962,1.962,0.0475,4.75,0.10463,10.463,1.179,0.05131,5.131,0.06486,6.486,0.07027,7.027,0.15392,15.392,0.817253,0.292112,8.786,220.182,223.517,22.3,189.601,261.024,186,181,0.004510509,0.000472898,0.43056,43.056,4,0.33058,33.058,0
0.0252100,2.521,0.010780,1.16073000E-04,1.078,0.01522,1.522,0.03235,3.235,0.1133,11.33,1.295,0.05349,5.349,0.06892,6.892,0.13278,13.278,0.16047,16.047,0.826369,0.24769,7.925,209.312,216.385,15.127,200.377,247.613,66,64,0.004604935,0.000383015,0.47368,47.368,1,0.07837,7.837,0
0.0205700,2.057,0.010440,1.01307000E-04,1.044,0.01044,1.044,0.03131,3.131,0.13612,13.612,1.259,0.05936,5.936,0.0861,8.61,0.10447,10.447,0.17807,17.807,0.875992,0.167772,10.432,195.686,203.67,25.15,181.037,255.552,98,96,0.004926053,0.000580984,0.12727,12.727,0,0,0,0
0.0235100,2.351,0.012680,1.14511000E-04,1.268,0.01213,1.213,0.03803,3.803,0.08516,8.516,0.937,0.03071,3.071,0.04937,4.937,0.07626,7.626,0.09212,9.212,0.863379,0.194685,10.193,199.567,204.643,18.755,182.789,246.684,91,89,0.004870795,0.000465099,0.18519,18.519,1,0.14563,14.563,0
0.0121200,1.212,0.006620,6.18820000E-05,0.662,0.00606,0.606,0.01986,1.986,0.08427,8.427,0.979,0.03596,3.596,0.05029,5.029,0.07992,7.992,0.10787,10.787,0.890656,0.13813,10.526,187.459,195.868,21.888,176.03,254.974,94,93,0.005104934,0.000543275,0,0,0,0,0,0
0.0248900,2.489,0.011970,1.19107000E-04,1.197,0.01016,1.016,0.03592,3.592,0.08555,8.555,0.955,0.0395,3.95,0.04817,4.817,0.06337,6.337,0.11851,11.851,0.839321,0.225431,8.526,195.177,208.021,33.31,175.595,276.482,81,79,0.004784857,0.000761919,0.32203,32.203,1,0.22777,22.777,0
0.0231800,2.318,0.009510,1.07410000E-04,0.951,0.00999,0.999,0.02853,2.853,0.09436,9.436,1.087,0.04297,4.297,0.05453,5.453,0.09284,9.284,0.1289,12.89,0.845759,0.208382,8.372,199.678,215.074,32.214,179.324,268.353,74,72,0.004633677,0.000697353,0.52703,52.703,1,0.29432,29.432,0
0.0246100,2.461,0.013450,1.25519000E-04,1.345,0.01126,1.126,0.04036,4.036,0.08741,8.741,0.862,0.03306,3.306,0.05407,5.407,0.10003,10.003,0.09918,9.918,0.868111,0.176428,9.498,189.607,196.395,20.179,179.227,255.086,70,69,0.005100765,0.000515173,0.13636,13.636,0,0,0,0
0.0240000,2.4,0.013750,1.12566000E-04,1.375,0.01121,1.121,0.04126,4.126,0.11571,11.571,1.063,0.06021,6.021,0.06951,6.951,0.07333,7.333,0.18062,18.062,0.842312,0.224916,8.349,193.728,212.538,27.892,188.795,267.27,76,74,0.004689495,0.000600139,0.38333,38.333,1,0.18475,18.475,0
0.0233500,2.335,0.010510,1.37463000E-04,1.051,0.01295,1.295,0.03152,3.152,0.11464,11.464,1.087,0.0589,5.89,0.07014,7.014,0.11047,11.047,0.1767,17.67,0.854403,0.192123,8.732,167.966,169.926,15.851,139.314,196.108,51,49,0.005887589,0.000624893,0.4375,43.75,1,0.04548,4.548,0
0.0052600,0.526,0.002910,3.66260000E-05,0.291,0.00273,0.273,0.00872,0.872,0.04946,4.946,0.461,0.02908,2.908,0.02668,2.668,0.03319,3.319,0.08725,8.725,0.979692,0.02532,20.323,143.348,143.728,2.626,126.185,157.433,621,620,0.006962976,0.000140035,0.00917,0.917,0,0,0,0
0.0025300,0.253,0.001180,1.51660000E-05,0.118,0.00129,0.129,0.00353,0.353,0.02472,2.472,0.235,0.01346,1.346,0.01626,1.626,0.01968,1.968,0.04038,4.038,0.992142,0.010243,26.911,163.605,166.696,20.465,160.295,346.587,670,668,0.005995174,0.000534131,0.05374,5.374,1,0.0059,0.59,0
0.0252000,2.52,0.014750,1.62736000E-04,1.475,0.01494,1.494,0.04426,4.426,0.14058,14.058,1.251,0.07239,7.239,0.08257,8.257,0.07958,7.958,0.21717,21.717,0.875884,0.182144,13.37,169.775,155.479,35.821,76.516,252.57,562,552,0.006457947,0.001978049,0.06888,6.888,4,0.03436,3.436,0
